dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling,origin
hotpotqa_long,2,full,FT_K3,density,0.2,0.6363636363636364,233,110,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_original,raw,0.05,0.28888888888888886,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,DT_original,raw,0.1,0.4444444444444444,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_original,raw,0.2,0.5777777777777777,246,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_original,density,0.05,0.5777777777777777,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,DT_original,density,0.1,0.6555555555555556,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_original,density,0.2,0.9888888888888889,246,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_target,raw,0.05,0.2777777777777778,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,DT_target,raw,0.1,0.4222222222222222,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_target,raw,0.2,0.6,246,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_target,density,0.05,0.5777777777777777,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,DT_target,density,0.1,0.6555555555555556,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,DT_target,density,0.2,0.8555555555555555,246,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K1,raw,0.05,0.3888888888888889,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,FT_K1,raw,0.1,0.5,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K1,raw,0.2,0.7444444444444445,246,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K1,density,0.05,0.5444444444444444,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,FT_K1,density,0.1,0.9888888888888889,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K1,density,0.2,0.9888888888888889,246,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K3,raw,0.05,0.4,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,FT_K3,raw,0.1,0.5111111111111111,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K3,raw,0.2,0.7333333333333333,246,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K3,density,0.05,0.5444444444444444,62,90,0.6888888888888889,hotpotqa_long_00
hotpotqa_long,4,full,FT_K3,density,0.1,0.9888888888888889,123,90,1.0,hotpotqa_long_00
hotpotqa_long,4,full,FT_K3,density,0.2,0.9888888888888889,246,90,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_original,raw,0.05,0.07142857142857142,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,DT_original,raw,0.1,0.11428571428571428,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_original,raw,0.2,0.17142857142857143,243,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_original,density,0.05,0.0,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,DT_original,density,0.1,0.5,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_original,density,0.2,0.9857142857142858,243,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_target,raw,0.05,0.08571428571428572,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,DT_target,raw,0.1,0.11428571428571428,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_target,raw,0.2,0.17142857142857143,243,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_target,density,0.05,0.15714285714285714,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,DT_target,density,0.1,0.2714285714285714,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,DT_target,density,0.2,0.9714285714285714,243,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K1,raw,0.05,0.22857142857142856,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,FT_K1,raw,0.1,0.3,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K1,raw,0.2,0.44285714285714284,243,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K1,density,0.05,0.6714285714285714,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,FT_K1,density,0.1,0.9857142857142858,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K1,density,0.2,0.9857142857142858,243,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K3,raw,0.05,0.22857142857142856,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,FT_K3,raw,0.1,0.3142857142857143,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K3,raw,0.2,0.45714285714285713,243,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K3,density,0.05,0.6714285714285714,61,70,0.8714285714285714,hotpotqa_long_00
hotpotqa_long,6,full,FT_K3,density,0.1,0.9857142857142858,122,70,1.0,hotpotqa_long_00
hotpotqa_long,6,full,FT_K3,density,0.2,0.9857142857142858,243,70,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_original,raw,0.05,0.15294117647058825,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,DT_original,raw,0.1,0.25882352941176473,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_original,raw,0.2,0.38823529411764707,201,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_original,density,0.05,0.0,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,DT_original,density,0.1,0.29411764705882354,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_original,density,0.2,1.0,201,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_target,raw,0.05,0.12941176470588237,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,DT_target,raw,0.1,0.24705882352941178,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_target,raw,0.2,0.4117647058823529,201,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_target,density,0.05,0.21176470588235294,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,DT_target,density,0.1,0.3764705882352941,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,DT_target,density,0.2,1.0,201,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K1,raw,0.05,0.24705882352941178,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,FT_K1,raw,0.1,0.38823529411764707,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K1,raw,0.2,0.5529411764705883,201,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K1,density,0.05,0.5411764705882353,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,FT_K1,density,0.1,1.0,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K1,density,0.2,1.0,201,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K3,raw,0.05,0.24705882352941178,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,FT_K3,raw,0.1,0.3764705882352941,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K3,raw,0.2,0.5411764705882353,201,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K3,density,0.05,0.5411764705882353,51,85,0.6,hotpotqa_long_00
hotpotqa_long,7,full,FT_K3,density,0.1,1.0,101,85,1.0,hotpotqa_long_00
hotpotqa_long,7,full,FT_K3,density,0.2,1.0,201,85,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_original,raw,0.05,0.3384615384615385,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,DT_original,raw,0.1,0.46153846153846156,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_original,raw,0.2,0.676923076923077,147,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_original,density,0.05,0.5538461538461539,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,DT_original,density,0.1,0.8,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_original,density,0.2,0.9076923076923077,147,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_target,raw,0.05,0.36923076923076925,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,DT_target,raw,0.1,0.5076923076923077,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_target,raw,0.2,0.7076923076923077,147,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_target,density,0.05,0.5538461538461539,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,DT_target,density,0.1,0.8,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,DT_target,density,0.2,0.9846153846153847,147,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K1,raw,0.05,0.4,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,FT_K1,raw,0.1,0.5538461538461539,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K1,raw,0.2,0.7384615384615385,147,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K1,density,0.05,0.5384615384615384,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,FT_K1,density,0.1,0.7846153846153846,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K1,density,0.2,0.9076923076923077,147,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K3,raw,0.05,0.4153846153846154,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,FT_K3,raw,0.1,0.5692307692307692,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K3,raw,0.2,0.7384615384615385,147,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K3,density,0.05,0.5384615384615384,37,65,0.5692307692307692,hotpotqa_long_00
hotpotqa_long,8,full,FT_K3,density,0.1,0.7230769230769231,74,65,1.0,hotpotqa_long_00
hotpotqa_long,8,full,FT_K3,density,0.2,0.9076923076923077,147,65,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_original,raw,0.05,0.4032258064516129,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,DT_original,raw,0.1,0.5967741935483871,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_original,raw,0.2,0.6612903225806451,190,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_original,density,0.05,0.6451612903225806,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,DT_original,density,0.1,0.9354838709677419,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_original,density,0.2,1.0,190,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_target,raw,0.05,0.4032258064516129,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,DT_target,raw,0.1,0.5483870967741935,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_target,raw,0.2,0.6451612903225806,190,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_target,density,0.05,0.6451612903225806,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,DT_target,density,0.1,0.9354838709677419,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,DT_target,density,0.2,0.9354838709677419,190,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K1,raw,0.05,0.4838709677419355,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,FT_K1,raw,0.1,0.7580645161290323,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K1,raw,0.2,0.9838709677419355,190,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K1,density,0.05,0.6451612903225806,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,FT_K1,density,0.1,1.0,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K1,density,0.2,1.0,190,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K3,raw,0.05,0.4838709677419355,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,FT_K3,raw,0.1,0.7580645161290323,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K3,raw,0.2,0.9838709677419355,190,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K3,density,0.05,0.6451612903225806,48,62,0.7741935483870968,hotpotqa_long_00
hotpotqa_long,9,full,FT_K3,density,0.1,1.0,95,62,1.0,hotpotqa_long_00
hotpotqa_long,9,full,FT_K3,density,0.2,1.0,190,62,1.0,hotpotqa_long_00
hotpotqa_long,10,full,DT_original,raw,0.05,0.2222222222222222,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_original,raw,0.1,0.3333333333333333,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_original,raw,0.2,0.4583333333333333,253,144,1.0,hotpotqa_long_00
hotpotqa_long,10,full,DT_original,density,0.05,0.3819444444444444,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_original,density,0.1,0.7569444444444444,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_original,density,0.2,0.8819444444444444,253,144,1.0,hotpotqa_long_00
hotpotqa_long,10,full,DT_target,raw,0.05,0.25,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_target,raw,0.1,0.3472222222222222,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_target,raw,0.2,0.4930555555555556,253,144,1.0,hotpotqa_long_00
hotpotqa_long,10,full,DT_target,density,0.05,0.3819444444444444,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_target,density,0.1,0.7569444444444444,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,DT_target,density,0.2,0.9652777777777778,253,144,1.0,hotpotqa_long_00
hotpotqa_long,10,full,FT_K1,raw,0.05,0.3125,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K1,raw,0.1,0.4097222222222222,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K1,raw,0.2,0.5902777777777778,253,144,1.0,hotpotqa_long_00
hotpotqa_long,10,full,FT_K1,density,0.05,0.4027777777777778,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K1,density,0.1,0.7569444444444444,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K1,density,0.2,0.9930555555555556,253,144,1.0,hotpotqa_long_00
hotpotqa_long,10,full,FT_K3,raw,0.05,0.3125,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K3,raw,0.1,0.3888888888888889,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K3,raw,0.2,0.5833333333333334,253,144,1.0,hotpotqa_long_00
hotpotqa_long,10,full,FT_K3,density,0.05,0.4027777777777778,64,144,0.4444444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K3,density,0.1,0.7569444444444444,127,144,0.8819444444444444,hotpotqa_long_00
hotpotqa_long,10,full,FT_K3,density,0.2,0.9930555555555556,253,144,1.0,hotpotqa_long_00
hotpotqa_long,11,full,DT_original,raw,0.05,0.2549019607843137,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,DT_original,raw,0.1,0.47058823529411764,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,DT_original,raw,0.2,0.6764705882352942,178,102,1.0,hotpotqa_long_00
hotpotqa_long,11,full,DT_original,density,0.05,0.3235294117647059,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,DT_original,density,0.1,0.7549019607843137,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,DT_original,density,0.2,1.0,178,102,1.0,hotpotqa_long_00
hotpotqa_long,11,full,DT_target,raw,0.05,0.2549019607843137,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,DT_target,raw,0.1,0.47058823529411764,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,DT_target,raw,0.2,0.6764705882352942,178,102,1.0,hotpotqa_long_00
hotpotqa_long,11,full,DT_target,density,0.05,0.3235294117647059,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,DT_target,density,0.1,0.7549019607843137,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,DT_target,density,0.2,1.0,178,102,1.0,hotpotqa_long_00
hotpotqa_long,11,full,FT_K1,raw,0.05,0.28431372549019607,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,FT_K1,raw,0.1,0.45098039215686275,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,FT_K1,raw,0.2,0.6372549019607843,178,102,1.0,hotpotqa_long_00
hotpotqa_long,11,full,FT_K1,density,0.05,0.22549019607843138,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,FT_K1,density,0.1,0.6568627450980392,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,FT_K1,density,0.2,1.0,178,102,1.0,hotpotqa_long_00
hotpotqa_long,11,full,FT_K3,raw,0.05,0.2647058823529412,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,FT_K3,raw,0.1,0.46078431372549017,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,FT_K3,raw,0.2,0.6568627450980392,178,102,1.0,hotpotqa_long_00
hotpotqa_long,11,full,FT_K3,density,0.05,0.23529411764705882,45,102,0.4411764705882353,hotpotqa_long_00
hotpotqa_long,11,full,FT_K3,density,0.1,0.6666666666666666,89,102,0.8725490196078431,hotpotqa_long_00
hotpotqa_long,11,full,FT_K3,density,0.2,1.0,178,102,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_original,raw,0.05,0.5084745762711864,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_original,raw,0.1,0.7796610169491526,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_original,raw,0.2,0.864406779661017,368,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_original,density,0.05,1.0,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_original,density,0.1,1.0,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_original,density,0.2,1.0,368,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_target,raw,0.05,0.4745762711864407,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_target,raw,0.1,0.6610169491525424,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_target,raw,0.2,0.8305084745762712,368,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_target,density,0.05,1.0,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_target,density,0.1,1.0,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,DT_target,density,0.2,1.0,368,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K1,raw,0.05,0.5254237288135594,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K1,raw,0.1,0.7288135593220338,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K1,raw,0.2,0.8813559322033898,368,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K1,density,0.05,1.0,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K1,density,0.1,1.0,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K1,density,0.2,1.0,368,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K3,raw,0.05,0.5084745762711864,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K3,raw,0.1,0.7288135593220338,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K3,raw,0.2,0.8813559322033898,368,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K3,density,0.05,1.0,92,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K3,density,0.1,1.0,184,59,1.0,hotpotqa_long_00
hotpotqa_long,12,full,FT_K3,density,0.2,1.0,368,59,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_original,raw,0.05,0.09302325581395349,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,DT_original,raw,0.1,0.23255813953488372,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_original,raw,0.2,0.37209302325581395,332,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_original,density,0.05,0.3372093023255814,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,DT_original,density,0.1,0.3372093023255814,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_original,density,0.2,1.0,332,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_target,raw,0.05,0.13953488372093023,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,DT_target,raw,0.1,0.2441860465116279,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_target,raw,0.2,0.38372093023255816,332,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_target,density,0.05,0.3372093023255814,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,DT_target,density,0.1,0.4883720930232558,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,DT_target,density,0.2,1.0,332,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K1,raw,0.05,0.20930232558139536,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,FT_K1,raw,0.1,0.27906976744186046,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K1,raw,0.2,0.43023255813953487,332,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K1,density,0.05,0.3372093023255814,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,FT_K1,density,0.1,0.3372093023255814,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K1,density,0.2,0.3372093023255814,332,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K3,raw,0.05,0.19767441860465115,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,FT_K3,raw,0.1,0.27906976744186046,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K3,raw,0.2,0.43023255813953487,332,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K3,density,0.05,0.3372093023255814,83,86,0.9651162790697675,hotpotqa_long_00
hotpotqa_long,13,full,FT_K3,density,0.1,0.3372093023255814,166,86,1.0,hotpotqa_long_00
hotpotqa_long,13,full,FT_K3,density,0.2,0.3372093023255814,332,86,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_original,raw,0.05,0.28846153846153844,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,DT_original,raw,0.1,0.41346153846153844,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_original,raw,0.2,0.5384615384615384,229,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_original,density,0.05,0.4807692307692308,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,DT_original,density,0.1,0.5480769230769231,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_original,density,0.2,1.0,229,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_target,raw,0.05,0.27884615384615385,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,DT_target,raw,0.1,0.4230769230769231,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_target,raw,0.2,0.5673076923076923,229,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_target,density,0.05,0.4807692307692308,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,DT_target,density,0.1,0.6538461538461539,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,DT_target,density,0.2,1.0,229,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K1,raw,0.05,0.25,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,FT_K1,raw,0.1,0.41346153846153844,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K1,raw,0.2,0.5480769230769231,229,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K1,density,0.05,0.41346153846153844,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,FT_K1,density,0.1,0.41346153846153844,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K1,density,0.2,0.8076923076923077,229,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K3,raw,0.05,0.25,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,FT_K3,raw,0.1,0.4230769230769231,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K3,raw,0.2,0.5480769230769231,229,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K3,density,0.05,0.41346153846153844,58,104,0.5576923076923077,hotpotqa_long_00
hotpotqa_long,15,full,FT_K3,density,0.1,0.41346153846153844,115,104,1.0,hotpotqa_long_00
hotpotqa_long,15,full,FT_K3,density,0.2,0.8076923076923077,229,104,1.0,hotpotqa_long_00
